pub_number,cit_number
US-2016364423-A1,US-2014250098-A1
US-2015363498-A1,US-2014011499-A1
US-2017119338-A1,US-2015228071-A1
US-2018184707-A1,US-2015002745-A1
US-2015363498-A1,US-2014012953-A1
US-2016361777-A1,US-2014124492-A1
US-2017108508-A1,US-2015041636-A1
US-2017150532-A1,US-2014254499-A1
US-2017146549-A1,US-2013030968-A1
US-2017208237-A1,US-2013120636-A1
US-2017106331-A1,US-2013203155-A1
US-2016364423-A1,US-2012030186-A1
US-2018163103-A1,US-2013033833-A1
US-2017119936-A1,US-2011319978-A1
US-2017212508-A1,US-2012005090-A1
US-2016361189-A1,US-2011251539-A1
US-2015366460-A1,US-2011106478-A1
US-2017138928-A1,US-8574510-B2
US-2018033166-A1,US-2012169333-A1
US-2017170407-A1,US-2012235123-A1
US-2015360786-A1,US-2011030291-A1
US-2016364828-A1,US-2012008137-A1
US-2017143629-A1,US-2011002042-A1
US-2016363058-A1,US-2011168133-A1
US-2017121002-A1,US-2011275258-A1
US-2017153788-A1,US-2011164029-A1
US-2016363782-A1,US-2011149231-A1
US-2017112946-A1,US-2011263015-A1
US-2017119793-A1,US-2011009375-A1
US-2016283513-A1,US-8135930-B1
US-2017128103-A1,US-2009318970-A1
US-2017319022-A1,US-2010306909-A1
US-2015369977-A1,US-2012003321-A1
US-2017213866-A1,US-2007285545-A1
US-2017127476-A1,US-2008017363-A1
US-2017131360-A1,US-2006152196-A1
US-2017185813-A1,US-2007113098-A1
US-2016363058-A1,US-2007137591-A1
US-2017116869-A1,US-2004173220-A1
US-2017141444-A1,US-2006015219-A1
US-2016009399-A1,US-6634597-B2
US-2015312561-A1,US-2002030679-A1
US-2018127653-A1,US-2003009978-A1
US-2018259446-A1,US-2002017607-A1
US-2016079584-A1,US-6884541-B2
US-2017119177-A1,US-6398322-B1
US-2017189575-A1,US-5462972-A
US-2016362769-A1,US-5561829-A
US-2017130093-A1,US-5541251-A
US-2017234172-A1,US-5427064-A
US-2018259446-A1,US-5448069-A
US-2017108287-A1,US-5580370-A
US-2017122783-A1,US-5116136-A
US-2016009399-A1,US-4523517-A
US-2017204944-A1,US-4564098-A
US-2017189145-A1,US-2016296305-A1
US-2017123067-A1,US-2015025342-A1
US-2018184458-A1,US-2015139091-A1
US-2017342252-A1,US-2015159001-A1
US-2017118658-A1,US-2014335882-A1
US-2017102286-A1,US-2015355045-A1
US-2017112375-A1,US-9924862-B2
US-2017149070-A1,US-9929411-B2
US-2017163100-A1,US-2014091634-A1
US-2015359511-A1,US-2014142436-A1
US-2018184331-A1,US-2013030311-A1
US-2017136443-A1,US-2013019243-A1
US-2017154470-A1,US-2013006814-A1
US-2017095159-A1,US-2014066782-A1
US-2017119296-A1,US-2013139258-A1
US-2017113221-A1,US-2013011560-A1
US-2017125689-A1,US-2013010577-A1
US-2017121101-A1,US-2012070551-A1
US-2017118486-A1,US-8995778-B2
US-2015360050-A1,US-2011125077-A1
US-2015360049-A1,US-2011125077-A1
US-2017122447-A1,US-2012111425-A1
US-2017130175-A1,US-2012009665-A1
US-2018180012-A1,US-2012303194-A1
US-2015360050-A1,US-2011166632-A1
US-2015360049-A1,US-2011166632-A1
US-2015360800-A1,US-2010139211-A1
US-2018345837-A1,US-2010026813-A1
US-2016360924-A1,US-2008168977-A1
US-2017201007-A1,US-2008266190-A1
US-2016252068-A1,US-8201753-B2
US-2016364754-A1,US-2009006193-A1
US-2017142378-A1,US-2007296924-A1
US-2017081024-A1,US-8029371-B2
US-2017178880-A1,US-2005127289-A1
US-2016252068-A1,US-6700308-B2
US-2017211430-A1,US-2002062803-A1
US-2017136647-A1,US-7047855-B2
US-2017113915-A1,US-6412668-B1
US-2017119916-A1,US-6277408-B1
US-2017095256-A1,US-6168622-B1
US-2015359679-A1,US-6035451-A
US-2016082487-A1,US-5988188-A
US-2017196775-A1,US-5472025-A
US-2016082487-A1,US-5151657-A
US-2017121579-A1,US-4946535-A
US-2017136647-A1,US-4581965-A
US-2017081024-A1,US-3842945-A
US-2016006943-A1,US-2015062299-A1
US-2016174908-A1,US-2014275819-A1
US-2016364670-A1,US-2015025469-A1
US-2018338869-A1,US-2014029513-A1
US-2017301766-A1,US-2014010337-A1
US-2017130049-A1,US-2012196973-A1
US-2017117129-A1,US-9089279-B2
US-2015354418-A1,US-2012024260-A1
US-2017126025-A1,US-2013110339-A1
US-2017149900-A1,US-2012197852-A1
US-2017157975-A1,US-2012026046-A1
US-2016364454-A1,US-2010168996-A1
US-2017130049-A1,US-2010029819-A1
US-2015354418-A1,US-7909015-B2
US-2018328724-A1,US-2010019511-A1
US-2016213552-A1,US-2010010606-A1
US-2016366215-A1,US-7958385-B1
US-2017077905-A1,US-7664811-B2
US-2017182266-A1,US-2008000470-A1
US-2017182266-A1,US-2007137646-A1
US-2017122916-A1,US-2007018668-A1
US-2016361533-A1,US-2007015000-A1
US-2016330868-A1,US-2006118280-A1
US-2017198500-A1,US-7347069-B2
US-2018149288-A1,US-7168680-B2
US-2015274335-A1,US-7373877-B2
US-2015272733-A1,US-2005080475-A1
US-2015354506-A1,US-2003046926-A1
US-2017122916-A1,US-6883386-B2
US-2017201157-A1,US-2003013714-A1
US-2016016523-A1,US-2003045971-A1
US-2017081619-A1,US-6869923-B1
US-2015277888-A1,US-6427227-B1
US-2017131371-A1,US-2001012182-A1
US-2017183127-A1,US-5988422-A
US-2017134097-A1,US-6073848-A
US-2017114438-A1,US-5863617-A
US-2015274981-A1,US-6090249-A
US-2018172051-A1,US-5569010-A
US-2015367260-A1,US-5468389-A
US-2015272733-A1,US-5458615-A
US-2018149288-A1,US-5323999-A
US-2018172051-A1,US-4002098-A
US-2017157975-A1,US-3805813-A
US-2017234204-A1,US-2015292666-A1
US-2018143704-A1,US-2015037035-A1
US-2018142482-A1,US-2015345159-A1
US-2016364088-A1,US-2014023736-A1
US-2017158125-A1,US-2015175064-A1
US-2016090449-A1,US-2015044876-A1
US-2016363083-A1,US-2014069375-A1
US-2017187312-A1,US-2013257319-A1
US-2015313732-A1,US-2013138081-A1
US-2016028021-A1,US-2014000145-A1
US-2017118387-A1,US-2013057749-A1
US-2016364757-A1,US-2013014471-A1
US-2017125320-A1,US-2013292161-A1
US-2017099009-A1,US-2012223667-A1
US-2017133906-A1,US-2012161558-A1
US-2016090449-A1,US-2012064725-A1
US-2018108309-A1,US-2012155604-A1
US-2017130245-A1,US-2011104119-A1
US-2017140346-A1,US-2012078749-A1
US-2016108909-A1,US-8550794-B2
US-2015274931-A1,US-2011028631-A1
US-2017264842-A1,US-2012030010-A1
US-2017182952-A1,US-8339453-B2
US-2015353867-A1,US-2011268802-A1
US-2017121173-A1,US-2010284553-A1
US-2018302874-A1,US-2012100870-A1
US-2017118387-A1,US-2008165270-A1
US-2017113046-A1,US-2006173259-A1
US-2015313732-A1,US-2006271093-A1
US-2017106844-A1,US-7055322-B2
US-2017123041-A1,US-2005093976-A1
US-2015265822-A1,US-2002016601-A1
US-2017191149-A1,US-2002001128-A1
US-2017129322-A1,US-6209683-B1
US-2016361139-A1,US-6604427-B1
US-2015352802-A1,US-6240705-B1
US-2017145172-A1,US-6103833-A
US-2015265441-A1,US-5873906-A
US-2017142963-A1,US-5668085-A
US-2017080463-A1,US-5595530-A
US-2015313732-A1,US-5441515-A
US-2017182952-A1,US-5096287-A
US-2018149553-A1,US-4845977-A
US-2015359955-A1,US-4702829-A
US-2017328383-A1,US-3556144-A
US-2018139733-A1,US-2018110050-A1
US-2017352951-A1,US-9608327-B1
US-2016356474-A1,US-2014252961-A1
US-2016359337-A1,US-2014159652-A1
US-2017101530-A1,US-2014023170-A1
US-2016363121-A1,US-2013007812-A1
US-2016358303-A1,US-2013016114-A1
US-2017135288-A1,US-2012054061-A1
US-2015353261-A1,US-2014370174-A1
US-2017137490-A1,US-2011065647-A1
US-2018164201-A1,US-2012046852-A1
US-2017197772-A1,US-2012067896-A1
US-2016095503-A1,US-8864675-B2
US-2017106136-A1,US-2011071471-A1
US-2017120324-A1,US-2010013994-A1
US-2016356126-A1,US-2010096129-A1
US-2015271897-A1,US-2010052576-A1
US-2016359337-A1,US-2009024339-A1
US-2017198156-A1,US-7893127-B2
US-2017204965-A1,US-2009021778-A1
US-2015353252-A1,US-7677387-B2
US-2016095503-A1,US-2008071289-A1
US-2017205063-A1,US-2007189012-A1
US-2015265429-A1,US-2006012271-A1
US-2017106136-A1,US-2006032769-A1
US-2015339355-A1,US-2005097082-A1
US-2015267336-A1,US-2005016095-A1
US-2018148577-A1,US-2004116578-A1
US-2017226347-A1,US-2003013369-A1
US-2017117787-A1,US-6483212-B1
US-2015271907-A1,US-5852927-A
US-2017324003-A1,US-5298768-A
US-2018056375-A1,US-5054538-A
US-2017107932-A1,US-4621599-A
US-2015355110-A1,US-4477771-A
US-2015265429-A1,US-4030141-A
US-2018164201-A1,US-3762429-A
US-2017303901-A1,US-9867513-B1
US-2017194171-A1,US-2010075459-A1
US-2017199567-A1,US-2016093108-A1
US-2016358327-A1,US-2017031823-A1
US-2017118466-A1,US-2015195526-A1
US-2017149917-A1,US-2018032997-A1
US-2017125800-A1,US-2015044556-A1
US-2017206051-A1,US-2015029217-A1
US-2017207448-A1,US-2014032261-A1
US-2017127907-A1,US-2014158151-A1
US-2018354476-A1,US-2013226408-A1
US-2017125800-A1,US-2013189580-A1
US-2017139493-A1,US-2013083558-A1
US-2017201881-A1,US-2014056171-A1
US-2018077029-A1,US-2013232254-A1
US-2017131287-A1,US-2013035567-A1
US-2016049635-A1,US-2014120396-A1
US-2015370436-A1,US-2012266079-A1
US-2016356241-A1,US-2013025548-A1
US-2015342699-A1,US-2013023729-A1
US-2017142333-A1,US-2011157460-A1
US-2017161906-A1,US-8644564-B1
US-2017157561-A1,US-2012058013-A1
US-2016099440-A1,US-2011183181-A1
US-2015270426-A1,US-2010206377-A1
US-2016358127-A1,US-2011161454-A1
US-2017201314-A1,US-2010167743-A1
US-2017112490-A1,US-2010010475-A1
US-2017178883-A1,US-2011226941-A1
US-2017175294-A1,US-2009236587-A1
US-2016356535-A1,US-2009090117-A1
US-2017100488-A1,US-2010105877-A1
US-2016355319-A1,US-2008245096-A1
US-2017216410-A1,US-7989604-B2
US-2017112518-A1,US-2009031264-A1
US-2017188063-A1,US-2008028557-A1
US-2017143650-A1,US-2009209952-A1
US-2015356887-A1,US-2008033712-A1
US-2017211553-A1,US-2008034750-A1
US-2017199236-A1,US-2006162772-A1
US-2015352351-A1,US-2006212042-A1
US-2017211775-A1,US-2006120094-A1
US-2018064542-A1,US-2006012127-A1
US-2017142649-A1,US-2006094400-A1
US-2015353392-A1,US-2005077250-A1
US-2018064542-A1,US-7481841-B2
US-2015376741-A1,US-2004009424-A1
US-2017112490-A1,US-2003055439-A1
US-2015352351-A1,US-7232452-B2
US-2015267568-A1,US-2003213246-A1
US-2017159946-A1,US-2002015276-A1
US-2017252399-A1,US-6716810-B1
US-2017152792-A1,US-6102672-A
US-2016207889-A1,US-5624941-A
US-2018106402-A1,US-5002316-A
US-2017128362-A1,US-4966779-A
US-2015352351-A1,US-4946440-A
US-2017198725-A1,US-4606376-A
US-2017141659-A1,US-4543708-A
US-2017152964-A1,US-3771562-A
US-2017182753-A1,US-2016018754-A1
US-2016356275-A1,US-2015354582-A1
US-2015351599-A1,US-2014328684-A1
US-2017322182-A1,US-2016231280-A1
US-2017123569-A1,US-2014078104-A1
US-2016030040-A1,US-2013313304-A1
US-2017129697-A1,US-2014031451-A1
US-2017182753-A1,US-2015025948-A1
US-2017209110-A1,US-9235973-B2
US-2017157048-A1,US-2013295129-A1
US-2018152849-A1,US-2014171114-A1
US-2017230951-A1,US-2013136098-A1
US-2016162662-A1,US-2013006010-A1
US-2017108699-A1,US-2013017662-A1
US-2017230951-A1,US-2014146768-A1
US-2017156841-A1,US-2013018318-A1
US-2017156841-A1,US-2013158471-A1
US-2015359519-A1,US-2013208964-A1
US-2018160364-A1,US-2011286437-A1
US-2018121308-A1,US-2011239056-A1
US-2018072850-A1,US-2012022054-A1
US-2017157048-A1,US-2012093914-A1
US-2015267483-A1,US-8178782-B2
US-2016014935-A1,US-8012868-B1
US-2017146746-A1,US-8175463-B2
US-2018210350-A1,US-2010006698-A1
US-2017189727-A1,US-2007163588-A1
US-2017209110-A1,US-7428296-B2
US-2016360647-A1,US-2007230184-A1
US-2017188559-A1,US-2006242717-A1
US-2015357165-A1,US-2006022154-A1
US-2018210350-A1,US-2006019792-A1
US-2017119517-A1,US-2005010285-A1
US-2018210350-A1,US-2005026306-A1
US-2017351340-A1,US-2004069600-A1
US-2016354009-A1,US-2003066538-A1
US-2017119517-A1,US-6692513-B2
US-2016356275-A1,US-2002196988-A1
US-2016355310-A1,US-6326890-B1
US-2018207471-A1,US-4913422-A
US-2016356275-A1,US-4042284-A
US-2017123014-A1,US-9467065-B2
US-2018184226-A1,US-2017153866-A1
US-2015355875-A1,US-2015038086-A1
US-2017304542-A1,US-2014243741-A1
US-2016019565-A1,US-2015220615-A1
US-2017109824-A1,US-2014010101-A1
US-2015349554-A1,US-2014015226-A1
US-2017123436-A1,US-2013068151-A1
US-2016359385-A1,US-8829769-B1
US-2018020710-A1,US-2014121594-A1
US-2017141265-A1,US-2013027769-A1
US-2015356200-A1,US-2014015659-A1
US-2017150844-A1,US-2014150666-A1
US-2015348091-A1,US-2012023522-A1
US-2018195418-A1,US-2012025530-A1
US-2016334973-A1,US-2013018575-A1
US-2017218821-A1,US-2011113759-A1
US-2017152759-A1,US-2012011460-A1
US-2016001360-A1,US-2010276107-A1
US-2015265248-A1,US-2011313291-A1
US-2016358493-A1,US-2011039249-A1
US-2016358486-A1,US-2011039249-A1
US-2015347583-A1,US-8185825-B2
US-2016036196-A1,US-2010296529-A1
US-2016359385-A1,US-2010109469-A1
US-2017256767-A1,US-2008300098-A1
US-2017156560-A1,US-2008276407-A1
US-2016357564-A1,US-2009265691-A1
US-2017120385-A1,US-2007253810-A1
US-2017107971-A1,US-2008080977-A1
US-2018151423-A1,US-2008028043-A1
US-2017131024-A1,US-2009056360-A1
US-2015354578-A1,US-2007246579-A1
US-2017203060-A1,US-2006174869-A1
US-2016099491-A1,US-2007026456-A1
US-2015265248-A1,US-2006004291-A1
US-2017189797-A1,US-2007063997-A1
US-2015267337-A1,US-2005016073-A1
US-2015348012-A1,US-2004193551-A1
US-2015265248-A1,US-2003171668-A1
US-2017110922-A1,US-6770996-B2
US-2018020562-A1,US-2002139962-A1
US-2017100570-A1,US-2003153870-A1
US-2017119513-A1,US-2004199044-A1
US-2018147077-A1,US-7387639-B2
US-2017119969-A1,US-6547755-B1
US-2016356606-A1,US-6385539-B1
US-2018147077-A1,US-6110146-A
US-2017160715-A1,US-4480721-A
US-2017114783-A1,US-4210116-A
US-2015267040-A1,US-4001126-A
US-2018195418-A1,US-3636706-A
US-2017146830-A1,US-3577566-A
US-2016372078-A1,US-2015316976-A1
US-2017243099-A1,US-2014284386-A1
US-2017208392-A1,US-2015223002-A1
US-2016127196-A1,US-2015010061-A1
US-2017094499-A1,US-2013084829-A1
US-2016354060-A1,US-2014046185-A1
US-2015364518-A1,US-2012104235-A1
US-2017207966-A1,US-2014034956-A1
US-2016354126-A1,US-2013012984-A1
US-2018216586-A1,US-2012021179-A1
US-2015263836-A1,US-9326211-B2
US-2018176518-A1,US-2012303215-A1
US-2016360853-A1,US-8443815-B2
US-2017206288-A1,US-2011310699-A1
US-2015354471-A1,US-8215284-B2
US-2017211491-A1,US-2009000576-A1
US-2017114984-A1,US-2007147041-A1
US-2017080816-A1,US-2007014296-A1
US-2017136599-A1,US-7104873-B1
US-2017082751-A1,US-2005195383-A1
US-2017120360-A1,US-2005098407-A1
US-2016141663-A1,US-2006000320-A1
US-2017101420-A1,US-2007124136-A1
US-2018216586-A1,US-6988478-B2
US-2015260762-A1,US-2006023226-A1
US-2015342218-A1,US-6908053-B2
US-2018216586-A1,US-2003075135-A1
US-2017082751-A1,US-2004088079-A1
US-2016195740-A1,US-2002089614-A1
US-2015277230-A1,US-6192100-B1
US-2017164727-A1,US-5845358-A
US-2017082751-A1,US-6173215-B1
US-2017196326-A1,US-4984813-A
US-2017112309-A1,US-4660747-A
US-2017211429-A1,US-4369740-A
US-2016021248-A1,US-2017272695-A1
US-2017218520-A1,US-2016315201-A1
US-2017349830-A1,US-2016030478-A1
US-2017349831-A1,US-2016030478-A1
US-2016353271-A1,US-2015045048-A1
US-2017240665-A1,US-2015035365-A1
US-2016161993-A1,US-2015361696-A1
US-2018307195-A1,US-2014285006-A1
US-2015357405-A1,US-2015333168-A1
US-2017119228-A1,US-2016150939-A1
US-2017162425-A1,US-9824911-B2
US-2017176715-A1,US-2015022894-A1
US-2015345106-A1,US-2013136570-A1
US-2017130638-A1,US-2013126352-A1
US-2017198698-A1,US-9735713-B2
US-2015352657-A1,US-2013013378-A1
US-2017197031-A1,US-2012220948-A1
US-2017349750-A1,US-2012023775-A1
US-2017056624-A1,US-2012063863-A1
US-2017349750-A1,US-2011005407-A1
US-2016350560-A1,US-2012093313-A1
US-2017163052-A1,US-2010261048-A1
US-2017218520-A1,US-2011024392-A1
US-2015340850-A1,US-8129618-B2
US-2017197031-A1,US-2009076450-A1
US-2018161867-A1,US-2008011443-A1
US-2017081253-A1,US-2008047313-A1
US-2017122533-A1,US-8360608-B2
US-2015258847-A1,US-2008284237-A1
US-2017290378-A1,US-2007061948-A1
US-2017197178-A1,US-2006260296-A1
US-2017197031-A1,US-2007191780-A1
US-2017218520-A1,US-2007068898-A1
US-2015292877-A1,US-2005195398-A1
US-2015344138-A1,US-7132628-B2
US-2016345961-A1,US-2005154402-A1
US-2015336497-A1,US-2004096303-A1
US-2015337999-A1,US-6866308-B2
US-2016345960-A1,US-7144401-B2
US-2018160174-A1,US-2003118974-A1
US-2015377716-A1,US-6644848-B1
US-2015340435-A1,US-6525392-B1
US-2017056933-A1,US-6015582-A
US-2016027671-A1,US-6434327-B1
US-2016345960-A1,US-5662663-A
US-2017290378-A1,US-4998296-A
US-2017197031-A1,US-4543093-A
US-2015344138-A1,US-4401879-A
US-2017290378-A1,US-4274158-A
US-2015281948-A1,US-2011163848-A1
US-2018138919-A1,US-9654133-B2
US-2018146356-A1,US-10140645-B2
US-2016348692-A1,US-2014348630-A1
US-2017099123-A1,US-2017005744-A1
US-2016346632-A1,US-2014080634-A1
US-2017215554-A1,US-2014147547-A1
US-2017101594-A1,US-2015096528-A1
US-2016087738-A1,US-2013339742-A1
US-2015349801-A1,US-2014351671-A1
US-2018293700-A1,US-2014337835-A1
US-2016346534-A1,US-2013218232-A1
US-2015263194-A1,US-2014172926-A1
US-2017215554-A1,US-2014291891-A1
US-2018147950-A1,US-2014089016-A1
US-2017144594-A1,US-2013077215-A1
US-2017095638-A1,US-2014012226-A1
US-2016349017-A1,US-8690020-B1
US-2018134462-A1,US-2013270272-A1
US-2015349011-A1,US-2012133809-A1
US-2017205621-A1,US-2012099176-A1
US-2017084655-A1,US-2012019469-A1
US-2017101594-A1,US-2012010112-A1
US-2016005760-A1,US-2011287612-A1
US-2015349165-A1,US-2011203650-A1
US-2016349335-A1,US-2011137156-A1
US-2015358614-A1,US-2012113223-A1
US-2016346534-A1,US-2012065536-A1
US-2015374508-A1,US-2012059475-A1
US-2015345071-A1,US-2011026552-A1
US-2017193670-A1,US-2011017826-A1
US-2016062636-A1,US-2011004821-A1
US-2015260905-A1,US-2013044497-A1
US-2015367122-A1,US-2011251469-A1
US-2017210534-A1,US-2010252617-A1
US-2017160590-A1,US-2012069248-A1
US-2017187536-A1,US-2012016659-A1
US-2016092533-A1,US-2010125545-A1
US-2016285702-A1,US-2010013850-A1
US-2017099833-A1,US-2010014036-A1
US-2016345668-A1,US-2011061264-A1
US-2016256653-A1,US-2009044808-A1
US-2017210534-A1,US-2007186584-A1
US-2017215757-A1,US-7885706-B2
US-2015349593-A1,US-2007257572-A1
US-2017095063-A1,US-2008021072-A1
US-2015258550-A1,US-2007096665-A1
US-2017158549-A1,US-2006205095-A1
US-2017199368-A1,US-8034306-B1
US-2017110493-A1,US-2005040440-A1
US-2018053681-A1,US-2004145103-A1
US-2017042219-A1,US-7669604-B2
US-2016349367-A1,US-2003097068-A1
US-2016345668-A1,US-2003093920-A1
US-2017146792-A1,US-2002017563-A1
US-2017076703-A1,US-6600632-B1
US-2017095861-A1,US-2001001640-A1
US-2016022258-A1,US-6221107-B1
US-2017194134-A1,US-5762688-A
US-2017284684-A1,US-5634352-A
US-2018124951-A1,US-5269372-A
US-2015297734-A1,US-5300291-A
US-2015345811-A1,US-5063835-A
US-2015297734-A1,US-4844909-A
US-2016189880-A1,US-4716048-A
US-2015260441-A1,US-4151725-A
US-2016348692-A1,US-3697193-A
US-2017183849-A1,US-3640472-A
US-2017186559-A1,US-2016218307-A1
US-2017191799-A1,US-2015148988-A1
US-2017201617-A1,US-2014116469-A1
US-2015259137-A1,US-9689248-B2
US-2015342654-A1,US-2014142638-A1
US-2017193888-A1,US-2014079173-A1
US-2017184131-A1,US-2012195740-A1
US-2015349241-A1,US-2012172194-A1
US-2015349007-A1,US-2012133809-A1
US-2017090224-A1,US-2013188105-A1
US-2015346989-A1,US-2012071208-A1
US-2018055319-A1,US-2011299045-A1
US-2015259137-A1,US-2013008182-A1
US-2016350368-A1,US-8195643-B2
US-2017216614-A1,US-2012271225-A1
US-2015342566-A1,US-2010286520-A1
US-2015348688-A1,US-2011096178-A1
US-2017193888-A1,US-7688934-B2
US-2016187862-A1,US-2010169945-A1
US-2017219540-A1,US-2011049031-A1
US-2015343071-A1,US-2009181080-A1
US-2017191799-A1,US-2010034424-A1
US-2017113834-A1,US-2010166923-A1
US-2016345679-A1,US-2009272007-A1
US-2018055319-A1,US-2010043362-A1
US-2015345772-A1,US-2009196054-A1
US-2017193888-A1,US-7436923-B2
US-2016349312-A1,US-2008034297-A1
US-2016183359-A1,US-7777156-B2
US-2015263998-A1,US-2008034117-A1
US-2015264817-A1,US-2009129039-A1
US-2015348498-A1,US-2007001361-A1
US-2016138023-A1,US-2007024354-A1
US-2018050213-A1,US-7385802-B1
US-2016330854-A1,US-2006049502-A1
US-2016138023-A1,US-2005024679-A1
US-2015345189-A1,US-2004055407-A1
US-2017239407-A1,US-2004015294-A1
US-2015345189-A1,US-6540272-B2
US-2015347535-A1,US-6732102-B1
US-2017203112-A1,US-6422669-B1
US-2015346988-A1,US-6351765-B1
US-2017191752-A1,US-5914455-A
US-2015342615-A1,US-5916199-A
US-2016213079-A1,US-5488738-A
US-2017106131-A1,US-4883462-A
US-2018055319-A1,US-4600420-A
US-2017212077-A1,US-4459198-A
US-2016017823-A1,US-4178882-A
US-2017135160-A1,US-3772075-A
US-2016351362-A1,US-2017043247-A1
US-2016346026-A1,US-2016082493-A1
US-2015349976-A1,US-9652604-B1
US-2017224161-A1,US-2014220193-A1
US-2017225661-A1,US-2014102061-A1
US-2016353415-A1,US-2015000995-A1
US-2017151745-A1,US-2015005998-A1
US-2015343877-A1,US-2014008764-A1
US-2017197056-A1,US-2015005974-A1
US-2016178907-A1,US-2013285885-A1
US-2017136198-A1,US-2014102455-A1
US-2016348474-A1,US-9068411-B2
US-2017113347-A1,US-2013013109-A1
US-2017224329-A1,US-9055939-B2
US-2017224925-A1,US-2013231613-A1
US-2017189622-A1,US-2013267908-A1
US-2016350187-A1,US-2014136927-A1
US-2016345992-A1,US-2013085516-A1
US-2016345666-A1,US-2012180336-A1
US-2016058933-A1,US-2013019304-A1
US-2017204257-A1,US-2012025292-A1
US-2017308155-A1,US-2012025648-A1
US-2017073235-A1,US-2012005229-A1
US-2015344559-A1,US-2011263828-A1
US-2015271696-A1,US-2011110254-A1
US-2017187013-A1,US-2011029399-A1
US-2017136198-A1,US-2011073107-A1
US-2016134670-A1,US-2011013159-A1
US-2017112809-A1,US-2012165406-A1
US-2017016091-A1,US-2011014316-A1
US-2015342519-A1,US-2010240982-A1
US-2017130393-A1,US-2010224129-A1
US-2015335388-A1,US-2011208206-A1
US-2017189405-A1,US-2012027772-A1
US-2017202691-A1,US-2010070022-A1
US-2017197640-A1,US-2011029676-A1
US-2017189405-A1,US-2010022240-A1
US-2017187511-A1,US-2010232397-A1
US-2016346679-A1,US-2010203963-A1
US-2017214313-A1,US-2010012397-A1
US-2017117443-A1,US-2007234637-A1
US-2017136190-A1,US-2009062748-A1
US-2015349336-A1,US-2007207384-A1
US-2015344614-A1,US-2007129525-A1
US-2017190804-A1,US-2007001495-A1
US-2015349976-A1,US-2007261103-A1
US-2015290471-A1,US-2006167531-A1
US-2017136198-A1,US-2007019787-A1
US-2017202691-A1,US-2005008034-A1
US-2015260888-A1,US-2005026515-A1
US-2015342760-A1,US-2005026757-A1
US-2017101298-A1,US-2004000560-A1
US-2017196661-A1,US-6589250-B2
US-2017189904-A1,US-2002014681-A1
US-2015262212-A1,US-6013007-A
US-2018212500-A1,US-5915931-A
US-2017187487-A1,US-6141353-A
US-2017112601-A1,US-5837960-A
US-2015251794-A1,US-5695097-A
US-2016350620-A1,US-5524623-A
US-2016353216-A1,US-5701348-A
US-2015345751-A1,US-5440466-A
US-2018172936-A1,US-5189718-A
US-2017096266-A1,US-4739906-A
US-2017016091-A1,US-4719080-A
US-2017130393-A1,US-4596741-A
